Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 03:00:00,17.4,17.4,17.4,,,0,0,0,7.2,158,,10,0,85.84,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 04:00:00,16.6,16.6,16.6,,,0,0,0,5.5,230,,10,0,89.03,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 05:00:00,16.6,16.6,16.6,,,0,0,0,7.3,304,,10,11.5,87.09,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 06:00:00,16.5,16.5,16.5,,,0,0,0,10.5,127,,10,42.3,83.96,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 07:00:00,17.9,17.9,17.9,,,0,0,0,7.8,134,,10,43.3,78.13,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 08:00:00,20.6,20.6,20.6,,,0,0,0,9.2,108,,10,0,74.35,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 09:00:00,22.6,22.6,22.6,,,0,0,0,4.5,299,,10,0,62.75,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 10:00:00,25.4,25.4,25.4,,,0,0,0,5.1,307,,10,0,44.14,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 11:00:00,27.4,27.4,27.4,,27.2,0,0,0,4.2,331,,10,0,41,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 12:00:00,28.3,28.3,28.3,,28.2,0,0,0,15.4,311,,10,0,44.42,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 13:00:00,27.6,27.6,27.6,,26.8,0,0,0,19.3,300,,10,0,30.05,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 14:00:00,28.8,28.8,28.8,,28.1,0,0,0,15.6,314,,10,29.9,36.5,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 15:00:00,28.3,28.3,28.3,,28.1,0,0,0,15.9,320,,10,17.9,42.39,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 16:00:00,28.1,28.1,28.1,,27.7,0,0,0,15.4,331,,10,17.9,38.84,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 17:00:00,28.4,28.4,28.4,,28,0,0,0,14.4,334,,10,17.9,39.88,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 18:00:00,27.5,27.5,27.5,,27.2,0,0,0,13.9,348,,10,17.9,38.83,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 19:00:00,26,26,26,,,0,0,0,13.5,346,,10,6,43.93,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 20:00:00,24.5,24.5,24.5,,,0,0,0,10.5,356,,10,0,51.79,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 21:00:00,23.3,23.3,23.3,,,0,0,0,9.4,33,,10,0,55.29,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 22:00:00,22.4,22.4,22.4,,,0,0,0,6.2,10,,10,0,57.57,Clear
"תל אביב - יפו, תל אביב, ישראל",05/16/2021 23:00:00,21.6,21.6,21.6,,,0,0,0,7.8,6,,10,0,59.24,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 00:00:00,20.9,20.9,20.9,,,0,0,0,5.6,354,,10,0,62.05,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 01:00:00,20.1,20.1,20.1,,,0,0,0,5.9,359,,10,0,66.2,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 02:00:00,19.6,19.6,19.6,,,0,0,0,3.8,10,,10,0,68.15,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 03:00:00,19.6,19.6,19.6,,,0,0,0,2.4,14,,10,6,70.16,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 04:00:00,19.4,19.4,19.4,,,0,0,0,3.9,125,,10,49.2,71.44,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 05:00:00,18.9,18.9,18.9,,,0,0,0,2.7,120,,10,83.5,71.63,Overcast
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 06:00:00,19,19,19,,,0,0,0,2.7,127,,10,49.2,71.96,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 07:00:00,22.8,22.8,22.8,,,0,0,0,6.1,358,,10,5.6,66.27,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 08:00:00,23.3,23.3,23.3,,,0,0,0,5.3,8,,10,51.5,73.97,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 09:00:00,25.3,25.3,25.3,,,0,0,0,6.4,338,,10,29.9,54.51,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 10:00:00,26.1,26.1,26.1,,,0,0,0,10.5,301,,10,47.8,49.63,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 11:00:00,26.2,26.2,26.2,,,0,0,0,12.1,317,,10,23.9,54.35,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 12:00:00,26.2,26.2,26.2,,,0,0,0,13.2,285,,10,29.9,54.45,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 13:00:00,26.7,26.7,26.7,,27.4,0,0,0,15.8,296,,10,23.9,54.05,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 14:00:00,27.1,27.1,27.1,,27.5,0,0,0,16.2,298,,10,23.9,50.51,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 15:00:00,26.1,26.1,26.1,,,0,0,0,17.2,298,,10,23.9,54.08,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 16:00:00,26,26,26,,,0,0,0,16.5,307,,10,17.9,58.05,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 17:00:00,25.3,25.3,25.3,,,0,0,0,17.6,309,,10,41.4,59.82,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 18:00:00,24.3,24.3,24.3,,,0,0,0,15.3,312,,10,33,61.96,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 19:00:00,23.2,23.2,23.2,,,0,0,0,13,325,,10,42.3,66.81,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 20:00:00,22.5,22.5,22.5,,,0,0,0,9.2,316,,10,24.2,69.39,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 21:00:00,21.9,21.9,21.9,,,0,0,0,9.4,298,,10,17.9,71.63,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 22:00:00,21.2,21.2,21.2,,,0,0,0,9.6,298,,10,6,73.96,Clear
"תל אביב - יפו, תל אביב, ישראל",05/17/2021 23:00:00,21,21,21,,,0,0,0,8.9,298,,10,17.9,74.82,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 00:00:00,21,21,21,,,0,0,0,9.6,309,,10,43,72.69,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 01:00:00,20.5,20.5,20.5,,,0,0,0,5.9,243,,10,28.4,72.68,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 02:00:00,19.3,19.3,19.3,,,0,0,0,5.8,192,,10,19.1,77.51,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 03:00:00,18.8,18.8,18.8,,,0,0,0,3.6,168,,10,43.6,81.25,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 04:00:00,18.3,18.3,18.3,,,0,0,0,7,142,,10,34.3,81.44,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 05:00:00,18.2,18.2,18.2,,,0,0,0,4.1,130,,10,62.4,82.68,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 06:00:00,17.8,17.8,17.8,,,0,0,0,4.6,90,,10,6,84.84,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 07:00:00,19.7,19.7,19.7,,,0,0,0,6.3,139,,10,19.1,77.02,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 08:00:00,22.1,22.1,22.1,,,0,0,0,3.7,198,,12.4,33,68.56,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 09:00:00,23.5,23.5,23.5,,,0,0,0,5.6,271,,10,49.2,61.35,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 10:00:00,24.4,24.4,24.4,,,0,0,0,4.8,314,,12.4,38.7,58.35,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 11:00:00,25.6,25.6,25.6,,,0,0,0,9.5,283,,10,19.1,56.26,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 12:00:00,26,26,26,,,0,0,0,12.1,302,,12.4,19.1,55.49,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 13:00:00,26.4,26.4,26.4,,,0,0,0,17.4,300,,10,14.5,53.95,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 14:00:00,26.3,26.3,26.3,,,0,0,0,19.5,304,,10,0,52.15,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 15:00:00,26.1,26.1,26.1,,,0,0,0,17.7,314,,10,0,54.56,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 16:00:00,26.1,26.1,26.1,,,0,0,0,15.7,317,,10,0,55.9,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 17:00:00,25.3,25.3,25.3,,,0,0,0,17.2,324,,12.4,0,59.07,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 18:00:00,25,25,25,,,0,0,0,16.1,332,,10,6,60.14,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 19:00:00,23.3,23.3,23.3,,,0,0,0,16.8,342,,10,6,66.43,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 20:00:00,22.4,22.4,22.4,,,0,0,0,13.7,340,,10,30,69.45,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 21:00:00,21.9,21.9,21.9,,,0,0,0,8.8,359,,10,10.3,75.92,Clear
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 22:00:00,22,22,22,,,0,0,0,8.3,21,,10,27.8,73.29,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/18/2021 23:00:00,21.4,21.4,21.4,,,0,0,0,5.4,,,10,27.8,75.87,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 00:00:00,20.4,20.4,20.4,,,0,0,0,4.1,94,,10,28.4,77.77,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 01:00:00,19.4,19.4,19.4,,,0,0,0,4.8,86,,10,28.4,81.12,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 02:00:00,19.4,19.4,19.4,,,0,0,0,4.4,146,,10,63.1,81.79,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 03:00:00,19.4,19.4,19.4,,,0,0,0,4.3,136,,10,49.2,81.72,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 04:00:00,19.4,19.4,19.4,,,0,0,0,8.6,130,,10,38.7,80.55,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 05:00:00,19,19,19,,,0,0,0,7.6,126,,10,50,77.62,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 06:00:00,18.1,18.1,18.1,,,0,0,0,4.6,96,,9.5,33,83.35,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 07:00:00,20.1,20.1,20.1,,,0,0,0,4.4,123,,9.3,17.4,75.75,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 08:00:00,22.6,22.6,22.6,,,0,0,0,4.5,120,,10,28.4,69.2,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 09:00:00,23.8,23.8,23.8,,,0,0,0,4.6,14,,10,19.5,66.01,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 10:00:00,25.5,25.5,25.5,,,0,0,0,8.9,323,,10,6,60.4,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 11:00:00,26.3,26.3,26.3,,,0,0,0,10.8,324,,10,6,59.42,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 12:00:00,27.1,27.1,27.1,,28,0,0,0,13.4,319,,10,0,56.92,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 13:00:00,27.3,27.3,27.3,,28.2,0,0,0,15.8,323,,10,0,56.58,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 14:00:00,27.8,27.8,27.8,,28.7,0,0,0,17.7,316,,10,0,55.66,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 15:00:00,27.9,27.9,27.9,,28.4,0,0,0,17.7,323,,10,0,50.7,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 16:00:00,27.5,27.5,27.5,,27.9,0,0,0,18.7,327,,10,0,49.38,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 17:00:00,27,27,27,,27.5,0,0,0,21.2,334,,10,0,50.32,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 18:00:00,26.3,26.3,26.3,,,0,0,0,17.9,344,,10,0,54.4,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 19:00:00,24.8,24.8,24.8,,,0,0,0,17.6,344,,10,0,62.04,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 20:00:00,23.3,23.3,23.3,,,0,0,0,13.8,344,,10,6,73.25,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 21:00:00,22.8,22.8,22.8,,,0,0,0,10.9,352,,10,6,80.85,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 22:00:00,22.3,22.3,22.3,,,0,0,0,5.5,352,,10,6,83.17,Clear
"תל אביב - יפו, תל אביב, ישראל",05/19/2021 23:00:00,22,22,22,,,0,0,0,3.2,352,,10,6,83.98,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 00:00:00,21.1,21.1,21.1,,,0,0,0,2.7,45,,10,17.4,86.54,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 01:00:00,20.4,20.4,20.4,,,0,0,0,2.2,59,,10,34.3,89.03,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 02:00:00,19.9,19.9,19.9,,,0,0,0,4.5,101,,10,28.4,89.38,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 03:00:00,19.3,19.3,19.3,,,0,0,0,4.7,188,,10,33,91.66,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 04:00:00,19.4,19.4,19.4,,,0,0,0,4.1,128,,10,33,89.51,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 05:00:00,19.4,19.4,19.4,,,0,0,0,4.5,97,,10,33,89.81,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 06:00:00,19.3,19.3,19.3,,,0,0,0,5.1,125,,10,57.5,87.85,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 07:00:00,20.4,20.4,20.4,,,0,0,0,2.6,96,,10,83.5,83.11,Overcast
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 08:00:00,22.7,22.7,22.7,,,0,0,0,3,97,,10,88.1,74.19,Overcast
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 09:00:00,24.1,24.1,24.1,,,0,0,0,4.1,26,,10,57.8,69.76,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 10:00:00,25.7,25.7,25.7,,,0,0,0,9.1,335,,10,24.2,64.83,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 11:00:00,26.6,26.6,26.6,,,0,0,0,9.7,322,,10,17.9,63.41,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 12:00:00,27.1,27.1,27.1,,28.3,0,0,0,11.3,333,,10,0,61.09,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 13:00:00,28.1,28.1,28.1,,29.4,0,0,0,14.2,315,,10,0,59.04,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 14:00:00,27.4,27.4,27.4,,28.8,0,0,0,19.4,323,,10,6,62.83,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 15:00:00,27.4,27.4,27.4,,28.8,0,0,0,18.8,334,,10,6,63.08,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 16:00:00,27,27,27,,28.4,0,0,0,19.8,323,,10,6,64.39,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 17:00:00,26.3,26.3,26.3,,,0,0,0,19.7,330,,10,6,66.86,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 18:00:00,25.5,25.5,25.5,,,0,0,0,16.8,336,,10,17.9,69.11,Clear
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 19:00:00,24.3,24.3,24.3,,,0,0,0,15.5,343,,10,35.4,76.3,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 20:00:00,23.8,23.8,23.8,,,0,0,0,10.2,350,,10,38.7,79.47,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 21:00:00,23.5,23.5,23.5,,,0,0,0,7.3,337,,10,67.7,81.35,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 22:00:00,23.2,23.2,23.2,,,0,0,0,5.2,329,,10,49.2,83.01,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/20/2021 23:00:00,23.2,23.2,23.2,,,0,0,0,9.2,298,,10,49.2,81.62,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 00:00:00,23,23,23,,,0,0,0,7.7,224,,10,43.3,81.59,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 01:00:00,22.8,22.8,22.8,,,0,0,0,6.7,329,,10,37.7,82.86,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 02:00:00,22.2,22.2,22.2,,,0,0,0,4.8,298,,10,34.3,85.95,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 03:00:00,21.8,21.8,21.8,,,0,0,0,3.4,311,,10,34.3,86.46,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 04:00:00,22,22,22,,,0,0,0,6.6,140,,10,50,85.38,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 05:00:00,20.8,20.8,20.8,,,0,0,0,7,178,,10,44.6,89.95,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 06:00:00,20.7,20.7,20.7,,,0,0,0,7,189,,10,44.6,92.47,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 07:00:00,21.6,21.6,21.6,,,0,0,0,5,221,,10,34,90.23,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 08:00:00,23,23,23,,,0,0,0,7.6,209,,10,57.5,81.96,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 09:00:00,24,24,24,,,0,0,0,9.4,250,,10,66.5,71.07,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 10:00:00,25.7,25.7,25.7,,,0,0,0,11.2,265,,10,74.9,65.91,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 11:00:00,25.5,25.5,25.5,,,0,0,0,12,274,,10,64.5,62.8,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 12:00:00,27,27,27,,27.9,0,0,0,10.2,270,,10,19.1,58.07,Clear
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 13:00:00,27.8,27.8,27.8,,28,0,0,0,12.4,295,,10,0,47.18,Clear
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 14:00:00,27.7,27.7,27.7,,28.1,0,0,0,14.9,279,,10,0,50.39,Clear
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 15:00:00,27.2,27.2,27.2,,27.9,0,0,0,15.9,287,,10,0,54.33,Clear
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 16:00:00,27.2,27.2,27.2,,27.9,0,0,0,15.1,289,,10,0,54.06,Clear
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 17:00:00,26.5,26.5,26.5,,,0,0,0,18,290,,10,0,55.02,Clear
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 18:00:00,25.5,25.5,25.5,,,0,0,0,17.5,296,,10,6,57.35,Clear
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 19:00:00,23.4,23.4,23.4,,,0,0,0,18.3,300,,10,30,71.57,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 20:00:00,23,23,23,,,0,0,0,11.1,315,,10,37.7,75.6,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 21:00:00,22.7,22.7,22.7,,,0,0,0,7.2,299,,10,28.4,74.74,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 22:00:00,22,22,22,,,0,0,0,6.5,259,,10,33,77.72,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/21/2021 23:00:00,21.8,21.8,21.8,,,0,0,0,5.4,231,,10,33,78.85,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 00:00:00,21.3,21.3,21.3,,,0,0,0,6,210,,10,19.1,80.86,Clear
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 01:00:00,20.5,20.5,20.5,,,0,0,0,7.5,179,,10,28.4,85.95,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 02:00:00,20.2,20.2,20.2,,,0,0,0,8.3,196,,10,69.6,87.77,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 03:00:00,20,20,20,,,0,0,0,9.4,180,,10,69.6,88.75,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 04:00:00,20,20,20,,,0,0,0,9.7,197,,10,53.8,88.24,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 05:00:00,19.8,19.8,19.8,,,0,0,0,7.3,227,,10,53.8,89.25,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 06:00:00,19.8,19.8,19.8,,,0,0,0,8.4,211,,10,33,89.55,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 07:00:00,21.5,21.5,21.5,,,0,0,0,10.7,265,,10,49.2,78.22,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 08:00:00,23.3,23.3,23.3,,,0,0,0,15.5,288,,10,57.8,64.85,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 09:00:00,23.4,23.4,23.4,,,0,0,0,13.4,281,,12.4,49.2,61.86,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 10:00:00,24,24,24,,,0,0,0,15.9,280,,10,49.2,57.92,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 11:00:00,24.2,24.2,24.2,,,0,0,0,18.7,269,,12.4,44.6,54.17,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 12:00:00,24.5,24.5,24.5,,,0,0,0,19.4,288,,14.7,48.2,51.17,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 13:00:00,24.5,24.5,24.5,,,0,0,0,19.9,278,,12.4,43.3,49.63,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 14:00:00,25,25,25,,,0,0,0,18.9,288,,12.4,49.2,48.66,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 15:00:00,25,25,25,,,0,0,0,21.7,276,,12.4,53.8,47.83,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 16:00:00,24.7,24.7,24.7,,,0,0,0,19.7,283,,12.4,49.2,48.97,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 17:00:00,24.5,24.5,24.5,,,0,0,0,20.6,283,,12.4,37.7,50.46,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 18:00:00,23.6,23.6,23.6,,,0,0,0,16.4,276,,12.4,33,53.31,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 19:00:00,22.2,22.2,22.2,,,0,0,0,15.1,274,,12.4,38.9,59.75,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 20:00:00,22,22,22,,,0,0,0,15.9,282,,10,63.1,58.63,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 21:00:00,22,22,22,,,0,0,0,13.6,277,,10,53.8,61.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 22:00:00,21,21,21,,,0,0,0,14.1,266,,10,33,61.84,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/22/2021 23:00:00,20.6,20.6,20.6,,,0,0,0,10.8,273,,10,34,61.84,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 00:00:00,21,21,21,,,0,0,0,7.6,222,,10,83.5,62.78,Overcast
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 01:00:00,21,21,21,,,0,0,0,9.6,219,,10,65.7,64.61,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 02:00:00,20.2,20.2,20.2,,,0,0,0,6.4,209,,10,53.8,64.02,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 03:00:00,20.4,20.4,20.4,,,0,0,0,7.2,185,,10,83.5,63.41,Overcast
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 04:00:00,20,20,20,,,0,0,0,9.9,175,,10,83.5,65.64,Overcast
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 05:00:00,19.5,19.5,19.5,,,0,0,0,8.9,170,,10,57.8,68.03,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 06:00:00,18.7,18.7,18.7,,,0,0,0,6.8,189,,10,43.3,71.48,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 07:00:00,19.5,19.5,19.5,,,0,0,0,7.6,185,,10,47.9,68.52,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 08:00:00,22.3,22.3,22.3,,,0,0,0,6.8,253,,10,37.7,61.38,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 09:00:00,23,23,23,,,0,0,0,10.4,253,,10,53.8,57.9,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 10:00:00,23.9,23.9,23.9,,,0,0,0,10.8,278,,10,62.4,52.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 11:00:00,24.2,24.2,24.2,,,0,0,0,11.9,282,,10,57.8,51.1,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 12:00:00,25.2,25.2,25.2,,,0,0,0,13.1,274,,10,40,49.53,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 13:00:00,25.4,25.4,25.4,,,0,0,0,17.2,289,,10,28.4,48.49,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",05/23/2021 14:00:00,25.4,25.4,25.4,,,0,0,0,18,311,,10,19.1,47.79,Clear
